Numero,Tempo_Sequencial,Tempo_5_Threads,Tempo_10_Threads
734809310,4893409,4566538,3332357
1645559598,4800036,2450706,3134594
1579940113,5283916,6061179,4267394
173393590,4969963,3099535,4606580
347467853,4900762,5182024,3614745
725726240,5078285,1875571,6964757
712072561,5110708,3882826,3032832
2110650836,4907016,1892621,3214350
1377668063,4895238,7717964,5037647
536819421,4910164,4437711,5239274
621844113,4888022,3389989,6852219
918942798,5290677,4091800,3149723
264552237,4981017,1863848,2927516
1601474477,5083834,3928189,4628241
1270809232,4959600,2474631,2846003
738640587,4831922,2151518,2503300
1135270570,5346666,4581192,5040532
1878447313,4956266,3611479,2430838
1954667508,4820777,2204431,6907329
732216726,4996565,3364640,3297535
398565702,5114924,5595980,4771450
1106579662,4872583,1834423,2604777
727711180,4823916,2140991,5231454
1277154667,5177527,5274184,4413774
1333677230,5131650,6985154,3026965
322977465,5159112,6904761,4222329
2080085408,5149322,4433308,5212414
1400630921,5522593,6180648,4027376
147090653,5300638,9088030,7093441
1942350672,5116609,4907241,10093655
429797565,6385817,2354085,4753200
881899963,5233434,9987027,4260002
1440426622,5199104,2366986,5760808
2009737679,5540198,6773685,7119002
1055293553,5219934,2553450,4995398
1787894476,5293438,5735172,7407835
587980271,5645278,4859429,7895658
1767366114,5945796,6541656,4996261
1751061664,5331508,2112698,4122857
1965648334,5453814,6787498,4829260
156701887,5326722,2373355,2278658
225422130,5366654,4933687,5716547
737107485,5357705,2839344,3137085
421254124,5060352,2512173,5266327
1826896607,5240978,4082424,3039595
2007916717,6453637,6585594,3008605
1159894712,5245189,6210947,5763585
814683530,5378265,2757759,3185178
1738880382,5109984,6167734,5451866
967078572,5191932,4770298,5353843
1546900256,5213833,3161803,3416837
2137446085,5058726,2485382,4360289
2073658234,5318761,3717004,5428207
127127788,5160062,2115866,2618905
1267117104,5022693,1949141,4304853
1259851816,5187845,5356787,4741765
450105254,5311428,2146014,2510897
1199718865,5026501,4958707,5256772
512999090,5131695,4778816,5126696
597195907,5190891,6168741,3032189
994585889,5043152,2288600,4148152
942796655,5170733,5612050,4095271
1479095870,5019713,2118461,2691032
287528864,4889235,10438741,4947220
805050686,5197173,4839853,7938302
386905775,5237795,4220652,4545916
2075423340,5141895,3116509,3064636
1393030958,4914540,1900395,4145269
6788241,5155562,5356858,4922622
1679001356,4934390,1902393,2862979
1211195644,4905651,4605848,8621094
163490128,4942307,6301766,6023512
1904423486,5093655,2229801,3351084
1948303129,4881158,1975161,3642110
584744252,5050240,4774664,4443966
1583836446,5060779,4784108,5960645
1808736199,5072447,2164304,2370408
1744638964,4900984,2159884,5875392
251036328,5331743,5663033,3925985
1400132933,5054076,5372526,4631234
564233889,4909901,1853436,2829598
1797936584,4952946,4937143,6000253
1390095370,4981869,2377064,2482766
490408475,4898504,2213482,2672983
1925064373,5907768,9623248,3352276
509728827,5293702,5042700,5396621
1750260292,5139733,2071297,3037788
227685979,4892978,3594515,6005536
1709447692,5029553,5224671,3678066
115775734,4908162,2165114,2147258
824881886,5075912,5625543,5749726
556549933,5095931,2815048,2654535
1058572389,4938343,2018428,5220891
156494108,7325723,5668221,4424501
844078797,4906850,2016704,2494622
1863623076,5008889,4533580,5416162
543399883,4916431,2491506,2870998
772018489,4899328,1964767,2633914
1109170386,5715592,4967506,5540032
550188124,5416322,2125617,2255922
303536198,4814415,2054032,4030176
172882382,4943832,5376798,2699382
713678252,5157298,3920504,4788088
60476036,5040213,1982038,2434889
2121185512,4899566,2053338,3357696
1298422504,4902903,5307749,4557647
1644312482,5108786,2071735,2869412
1782438063,4822778,1861376,4323716
895577821,4904790,9143570,2733413
1895348810,4800212,1812302,2732671
1035087348,6095418,9480368,3589395
1459811710,4952182,5541048,5032104
1545801747,5092522,5264172,4358172
277699071,5080620,2439202,2895745
1950220185,4903107,2215844,2555792
1323382472,5112411,4436936,5956319
787427898,5195653,4165973,10604770
1552996829,4963781,2289061,2084623
1551068451,4995532,5442502,4903792
349391942,5000441,3920275,2960127
1668772563,4960316,2001544,2364932
228466689,5298957,6136273,4444875
905941875,5051915,5108871,5668201
579861305,5018931,5004306,6349990
384960797,5391256,2662861,2794306
1750020673,4945484,2029194,4185659
296000733,5091032,4850632,6233977
928360680,5034456,1997048,2795985
374555514,4990205,3030581,5524343
1405171119,5043143,5448710,4481768
1478548804,4941964,2301576,4259712
678091712,5246772,5793361,3919066
1578053501,5016440,2157698,2507390
44743408,5151061,5235566,4999950
738567749,5097561,3215146,2990544
1551755365,4974315,2225452,2211146
1343165912,5749429,3208483,5873936
235396583,5078820,3798521,7408639
1186709780,5135368,5053772,3200871
91260085,4975178,2185216,5301137
2130745394,5128035,5485593,4934951
74313481,5021975,2473620,2623653
1551071795,5092157,4919517,4248260
1529063493,5200666,2853444,2819694
352012552,4973577,2061612,2925362
1353808333,5044187,5061242,7151427
704962317,5077160,2441500,2205076
1139440450,4848107,2834742,10104628
759321514,4910947,2883424,2626621
108547120,4802883,1990587,2906028
1488832392,5845737,3620368,6295474
280610430,4954484,2202976,2558940
337013809,4809988,1836493,3164669
247290619,4978555,5357557,5989716
860471735,5076001,2128844,2202712
721974606,4818758,2171555,6123967
1997311292,4963119,3523472,2654210
1156472468,5008564,4735697,5412145
1650335286,4942760,2471858,2532784
224383159,5019901,1964670,5987897
414159939,5273926,3715839,4808317
981400442,5357596,5654053,4580420
902474871,5022158,2054351,2287155
1992213440,5008131,5951844,4991677
1026143850,5232310,3098429,2882462
1641042620,4973846,2228639,2621626
1396485158,5194884,4068115,4810002
221826114,4962531,5318607,9836016
1876439204,5091377,2172097,2988618
435711290,4950800,1916936,5399151
313086200,4920660,5613721,4640636
1859700950,4986985,5017484,3205793
510024771,4987601,6946309,3617697
1864157995,5200266,6744062,3942815
1241280795,5088610,2311729,2223778
862037323,4923976,5047069,5687651
1070482680,4954113,4654598,3190082
1946243112,4983684,2264414,2213707
2001477773,4959445,5113090,4625676
1829804195,4993491,2505585,2546480
2054790232,4807028,2211111,3365874
1342826517,5128643,3810333,5173080
2110414625,4975713,2263508,2733923
244320393,4799598,2007507,2433906
1590117137,5030013,4513472,5416867
823402712,5604421,5287676,8731720
966294999,5028154,2223915,2657410
1439944781,4930436,4560339,5404638
1979875180,5077028,2745982,2889386
469146637,5023363,1926977,2976479
1664327940,4994317,5248807,9062292
246551471,5064126,4179531,5621668
1450547079,5260495,2321149,2369512
419319164,4986695,1936037,4519298
91281263,5312644,5945524,3752823
329207281,5269339,20642730,15381370
2060361784,10985783,11272148,4598092
1487766421,5309575,2345278,3662808
551033395,6313815,8529930,4406262
1789317340,5194307,4479066,3324509
1923477712,5318376,5540918,4993254
864119595,5306925,2839670,3845942
1501534642,5089879,2080736,4699636
286018835,5170254,5251590,4701571
580793943,5034384,2709824,3274792
595331789,6235495,6255218,6556976
1148056159,5568019,1861409,2368393
1651276623,5010578,2437012,5562007
394091253,5257747,5189508,3428986
1002050284,5063387,1907202,2324007
1333597170,5107686,5778940,5480969
301397837,5325116,3987122,6214196
197393154,5207934,2427714,4416792
1296528147,5095770,5962401,4094899
545718230,5304222,2057517,2472391
1787510291,5274188,6492840,5070297
2119930859,5338731,2260888,3595411
1512013229,5013244,2293653,6259402
1079971424,5191165,4147081,4168590
1952322391,5269968,5576278,5710078
1981159866,5100284,3471947,5471104
596815717,5115625,3195775,3394352
51390214,5375231,4447581,5847304
1284223297,5221317,5473418,5721549
1016134881,5315454,4629608,7440078
142671478,5443747,2670416,6510238
1613430578,5390003,5512868,3612364
929013017,5392303,4640446,5480598
1630437899,5432333,5176337,5566252
16980326,5349302,3073459,5583868
570846710,5382140,4764762,4268948
1406431963,6796418,8563300,4663551
881099921,5361824,6274478,4811330
2072381352,5283417,4962226,6146352
1692450799,5275197,4123108,8641894
1461893864,5581280,3011855,7142346
520229494,5348829,6476055,3531204
693023310,5809619,2698449,5376869
965686840,5434753,2743383,4843784
914320747,5468773,6121036,4453091
1695073594,5333787,6162006,4494157
151800362,5855740,2535903,6030383
1215718585,5550307,5877337,5267247
1892466748,6515443,6647309,5334683
1448328510,5634472,6433056,6843808
1761436815,7564974,5467025,5912661
1532493391,5677371,10536731,5243166
1420775721,5562639,5031765,6434592
1125966397,5570983,4882698,5374974
464981168,5488181,2754407,4918191
1225614465,5419469,7981237,3925837
959642615,5217396,2342426,2662663
1061796885,5594411,4943554,6095753
1277004679,6080832,5282463,4161841
96382265,5719719,2399410,2861912
2077931766,5231368,3106143,5945372
1419676157,5530807,4507910,4324026
1709812843,5709034,5293438,4756350
859461135,5437316,5802084,4881353
902630409,5580090,5972461,6012221
1726793169,5425948,6277820,6513235
1430307845,5631952,6677353,4853693
161578724,5523241,2245794,6780221
460409443,5446356,4704471,6134924
1355205550,5667066,6142701,4080790
1854029523,7023029,6245799,5627909
1922303307,5805912,7168249,6012024
1875435044,5593797,6489409,5529882
399569185,5652290,2573264,7151765
740506499,5758168,5923582,4815842
642272143,5723730,6979690,5184158
2094642780,5731345,7504628,5671765
892306862,5623978,2394995,4820189
1857990728,5535928,4616537,4363061
1839625880,5716562,6112599,6083080
193151724,5712619,6049829,6751216
1471943896,5681455,7492204,6152188
1224635624,5575280,2167524,3019473
1613927445,5254963,1966136,3993175
450426645,6350422,4921742,3231685
1689616792,5603801,4393835,5259838
692058262,6400964,4676622,5307526
1410069260,5401796,2444493,2471824
603930029,5301455,3634468,5379136
1969062942,5634717,4832339,3464230
1506451525,5273286,2090606,2557900
534378147,5496471,7078604,4867748
1241255451,5481412,2365997,2218601
1068780721,5208772,3425413,5803375
1393839282,5234766,4557272,3706485
2143885860,5087989,2221339,3149678
648090242,5299005,4980719,5963883
676663480,5557373,2160508,3508556
157980937,5091606,2066247,5209785
1108499685,5443633,6092328,4295700
2031869030,5273707,2364369,3773856
2012010460,5362781,7656117,6733094
883319345,5122115,2213861,2534246
1759820426,5151604,6075413,6208082
264095998,5248414,2458289,2601462
1623825844,5083482,1982363,2407924
254608921,5307927,4858530,5682496
211255130,5290489,6442085,5891669
368649058,5170872,1988477,2845969
2112599650,5102363,3220431,5827478
2050881010,5396193,6076767,3041215
561800782,5090762,1906905,2315067
1437059898,5600384,4873762,5578637
1128032986,5227845,3308640,3380988
28244580,5103040,2887263,6557535
1887486543,5436828,5344338,3006367
670166130,5123122,2137656,2792708
720302842,5265203,5034932,5872821
1150072155,5403986,5112905,5373116
1274096159,5224663,5280929,5639188
541882136,5166876,3170070,3430838
509040033,5092861,2215079,5376178
1808474306,5449317,4019311,2679452
1783137588,5317773,5353516,5565000
1577820754,5202404,1861592,2524777
1054829941,5081562,2469294,5995900
1779539800,5289509,4862268,4513510
78427348,5111708,1944463,2745467
1731493421,5314933,6021136,5209756
1937520737,5474553,6122549,6374349
1186927034,5200894,2294735,2302166
1615878803,5094781,4289422,6803681
1802047550,5432469,1959210,5409288
2070246379,5374864,4607496,4884056
1228215581,5125692,2228858,2186318
2066143548,5243949,4768407,6042272
1546588575,5317517,2384247,2434669
1482824502,5096134,2178878,3233018
129915030,5274438,4747505,5590245
1915237634,5333299,2038328,2848499
1447940504,5087522,3156935,5538817
33312392,5076236,6074074,3215989
329554768,5110566,1899331,2554580
737516754,5055702,5975556,5412523
1161345379,4978749,2455119,2323377
357799348,4920993,2360830,4786610
477519649,5039346,5826780,4722082
1831511509,4996964,2216076,3495037
1078102191,5040202,5014309,5677585
1627591805,5131108,2686022,3280816
958124021,4984825,2141253,2589393
1619984327,5266791,6653205,3439012
2136631838,5133988,4974559,5530232
619114679,5390269,2263581,3519495
1255638267,5136733,2122234,4538375
1566968944,8022156,3482885,3352322
1673944620,5155833,2034817,2200519
887694420,5067548,4339750,5000291
1645396292,5118936,3235280,7355772
1257954393,5410705,2853319,3131540
677731509,5139234,2045732,2264975
684839678,5217001,6279488,5224291
726349548,5119652,6484307,5536493
332295411,5467247,5284302,8450796
607602409,5206280,2227414,3302841
1954565129,5125298,4922683,5814775
250955311,6097860,5501760,3690097
6707337,5135774,2200205,6240666
1289905984,5181824,3907440,3972629
380870341,5941945,6783599,5704362
1921944971,5214918,2096309,2678245
590362840,5393896,5084532,5984391
414182734,5299680,2335018,2540863
104016091,5155595,2261684,4886016
1327879595,5354090,4878544,2498791
1575528113,5810412,4894097,4936572
461815440,5349625,2014679,2625155
1805399244,5168186,2326325,4509338
1259555974,5340615,7155762,3189185
1539917631,5260158,2006801,3114346
1285507401,5162472,5933372,6407196
70196347,5048216,2261310,2633662
1012418310,5002161,1918712,3883440
1274655591,5313285,3993141,5789043
689311027,5108433,1967784,3766293
120572930,5057338,4608968,5413359
694140887,5114767,3669223,3384930
215771999,5061095,2318115,3008715
1008267350,5431932,5719856,4768656
192053532,6238984,3159005,2622744
1473726393,5219680,5235363,5855760
1685998859,5367412,5261745,5751516
876893210,5573650,7329135,4479284
52592293,5294810,5295044,6903336
2018294271,5400219,6115301,8493467
1484495620,5494295,5165467,4038604
2007157423,5700720,11708512,7513927
121765934,5443206,2110077,2963904
1491202957,6093823,6057698,5237481
1149579759,5591215,2204016,2707162
502636276,5432880,6365194,5380644
1265664280,5509497,2565107,2693951
1739942599,5424260,2011974,3092331
916819010,5673638,5441198,5039462
1369680371,5956742,4404648,6140046
920338546,5776555,2475436,2889775
344863475,5537262,6810693,7456557
1831495811,5706663,7187689,7009496
578254143,5702276,5706251,5927877
1604419449,5532243,2152772,2516954
1223929794,5431148,6812774,6067361
1863761544,5535560,5526803,6586534
1674615797,5823390,4386762,4819007
88864457,5599964,2857403,3383932
990933488,5451960,2070983,5377556
216443176,5495882,4568749,4917755
209437387,5312716,2348563,2232268
1685074375,5450338,7032560,5891199
432215175,6372960,5450241,8075111
1217704737,5625986,2381597,3133406
1877127907,5626596,7105249,8642856
1905941568,5531746,2075934,3128966
756219948,5370656,5977989,4630054
606537470,5467346,2999538,2706756
1958533862,5287144,2274956,3562501
627030571,5541819,8601124,4910412
2091033090,5633309,5587164,4351886
1818207637,5783397,2370357,3992978
748796506,5487887,8533721,5519572
1434752399,5594862,1968957,2968079
820303748,5649120,6673217,10566615
1251432782,5394916,2304594,2489561
552933031,5369507,6213115,5275372
412762699,6014298,2371296,2783706
20768144,5362181,1928643,3295674
1922613402,5536504,3752632,6090606
1333101246,5476984,2043290,3189807
365631619,5317197,3145857,6003415
1606625566,5511934,2910267,8080147
1911355389,5626506,3268124,5906483
1970051068,5408976,4675635,4498724
683071712,5389368,2254689,3535105
1627633285,6280635,5175157,6241936
1497183217,5423234,2397623,2277300
771936169,5392546,9239313,4857886
471083125,5522239,6236569,6749374
1713626393,5586157,7528919,4602554
981373556,5886625,4614727,6677936
8673853,5773138,2622239,3153582
2145841569,5693266,5510555,5121434
51594645,5567163,3338567,3859931
1885801760,5410927,2195602,6990861
1904299489,5611884,2631256,2966624
807814594,5657325,5726847,7871226
344855582,5883563,5618794,4186636
1715349703,5540348,6174154,4083406
1434845165,5442567,2405722,2230234
288405024,5481756,5914915,6993780
1386073692,5854908,2376978,3073726
36158023,5407761,2369787,7150405
1723157423,5593138,3138488,4606724
58893792,5631271,6084737,4627280
1287590805,5528398,5571310,4302933
128606806,5466022,2028174,2845243
471656492,5587890,4284091,6699606
1308358949,6016722,2122653,2514287
